id_text	id_label
-0.41093600191832835 0.03375895839635068 0.6217953526530902 1.855159071944782 -0.9189970884228198 1.5357070282293501 0.6731800935453276 -0.5276366844662626 1.9937302544788122 -0.6588318787585491	1
-0.6515356983184106 -0.46665990683874736 -1.9563685703238476 1.2635332965876827 -0.3150603038517926 1.3868603815140552 1.2308818820387226 0.23611824610044774 -0.3724315659900963 1.0905072832955494	0
-0.9002935591367689 -0.5261203733189848 0.8806808674603898 0.276518924630427 -0.0557654965886204 0.5821736827433166 -0.37175092623309214 0.5305157179663295 -0.31933698619165674 1.9145753549163287	0
0.20327187590613713 -0.13481918287691408 0.6028612598989679 0.5767046466473357 -0.8453523717721982 -0.220627623257509 -0.03093966747786081 -0.7698367199286309 -1.9377764906385364 -0.3425708709561891	2
1.628691489473561 0.523047367583099 1.052263074208307 0.31984126981701144 0.013901166180925822 -1.488912236558174 -0.5558426651079639 2.006902785718653 -0.38556449678031945 -0.12598927060026494	1
1.7479172191380008 -0.19197318764310722 1.928306759380496 0.12502120515716886 -1.1425064420906845 0.5709924839612188 0.3825691410436908 0.01716747141218261 0.6409013531868829 1.10723227887782	1
0.876837290972701 2.5486549098128335 0.8915976233632332 1.1902550079163001 1.1899536152303711 1.0324644003280392 -0.8741043299831348 0.06900434583592635 0.9748391780465204 0.33837139940398986	2
1.4110479048960811 -0.8028321347123637 1.7389211845054369 0.12249029556360372 0.37760046871977726 -0.5720547053197317 0.3591428974859543 1.5359978909972642 -1.9212483731809948 -1.290885142814977	2
-0.18516693660538097 0.49535176890344756 -1.25941699468846 0.7907585245692481 -2.447682998833399 0.0903006680406494 1.7475419385121127 0.13542366731939667 2.477892454421797 -0.6876812011122031	0
0.8416924123797352 -0.010903534488894862 2.463007941789275 -1.465379125560601 -1.7889017892281753 1.2743255107215177 0.06966530014594019 -0.4981498083356892 -0.15148626044384028 0.1295845157917972	0
-1.065518268350969 0.2891313126621013 -0.18169498899126407 1.9098325963675793 0.9371353183845337 -0.0027397744674175217 0.8700348696096429 2.14488510908374 -0.7129177362812618 1.506511249832693	0
1.4485745515561061 -1.4871797950378673 -0.1137355925752756 -0.7933601054808732 -0.5636262544463747 1.2898002831424986 1.294920490983623 -0.9502625039559418 -0.9132573225452809 0.1660739214679226	2
-0.812513217069263 -0.34068029732519756 -0.8508574629072032 -1.4242997452955495 -0.3122316653474685 -1.0124967372373863 0.3897128049432941 -0.9863931484655932 2.365198363040189 -0.9162682430758318	0
1.124047300782593 -1.4936187128090876 2.0597152643813823 0.32108055098079685 0.05953124917932634 1.4682818903011239 2.4410588749852518 -0.27779474772890056 0.2884613409615693 1.7637635870908133	2
0.2079401284336665 0.38306054869999817 -0.15394180015712544 0.7037438975352802 1.012599611458302 0.5791205073968065 -0.018329613161137792 -0.25710591651586245 -0.32593194023776884 -0.16997428850407026	2
1.114687193854482 -0.06854782794552344 0.9753469792138756 0.7354035579145934 0.907610084432337 -0.7072151490398288 1.2401009011358934 -0.996410044278994 -1.1825531917082925 1.3011114716888414	2
0.5148181642409565 -0.9622114342522881 -0.3122918859139411 0.8169415282714597 0.8468797364690768 -0.7792929150877175 1.2485483776928792 0.7233893802058547 -0.26891343672415735 0.44857016309612496	2
-1.853636165750801 0.7682822498775713 -1.0101237612213698 0.1808077350453579 -0.6167897686945719 -1.0991627837708 0.8261850077232785 -1.276475090888228 -0.6379464254132645 0.4049687329784867	0
0.6076935345329953 1.730801182675816 1.821664808386893 -0.7984575208920535 -0.7759393897967042 1.0414535482239555 -0.4554601990020335 -0.6263641974731705 0.7153831601186278 -1.2965487098054174	0
-0.14736952784476642 0.21827731730682087 -0.002570572537764715 -0.6718022940264742 -0.35350325970278673 0.6830361025065105 -0.6471929682754949 -0.13619254594029961 -0.5042420357589495 -0.411079290635442	1
0.8517843513995537 0.5917142963202475 0.37815372660498536 1.4998385346731058 -1.3354013268162073 1.221082916262175 0.33328855874854785 -0.5682560688314849 0.09697491186255427 0.11968236511131583	2
0.9900849439965078 -0.6497757436022455 0.3348734438216183 0.5917254834343717 0.4863036171376188 -1.141880618851919 -0.34395796245254096 1.3205589674495124 -0.13489795788385373 1.38686934123433	0
-2.019179441506851 0.8622982958051169 -0.03351943440692201 1.1916836798096684 -0.4674874709228044 0.1246764728951614 1.0759742523281157 0.24137019533424398 -0.39402909500631733 0.24011330720912685	1
-0.2870949078571766 2.437307802311639 0.3116708223174521 -0.40684416599253614 0.5663587112471149 -0.7688687793353137 1.790514175951048 -0.8167756907260053 1.0504558275252558 -0.7147279740890373	0
1.730119898375389 -0.6489823942922904 0.18418347782592837 -0.005339546750058377 0.36500674568398545 1.3484872886346313 0.32803097381109947 0.10582438963827498 -0.020468863499405854 0.844217238581937	2
0.37542777850115194 0.17371456360952542 0.05294888999158065 -0.7105757427026382 0.6227619690488302 -0.6323337061117987 -0.9856501884472115 -1.0106286608044681 0.10868673277714136 -0.46536439083483927	1
0.16164267108693608 0.701044008896299 0.40329275828566313 1.464840976121631 -0.11552295427503123 1.0711800564349407 0.6581393327626885 -0.677678596456589 -0.11750496548182993 0.10916014778916641	0
0.8521623326210142 -0.3461137566082011 0.050756362320241805 -1.092648446908703 -0.7056128808603093 0.6693930732227282 0.9506181521917071 0.9351607190756319 0.7571792864465826 1.5565484842564117	0
0.33208403786908636 0.719986145568861 2.0564306900231646 -0.05526643107389645 0.2642386815862605 -0.500580416091112 0.505740153251951 0.3205042568590454 0.20884882311119587 0.26083910050137704	2
-0.6127443158928979 1.6196332862804237 -0.6744201040260251 0.7127414550562345 -1.197043023303368 0.16751696619114587 -0.7052862775455722 -0.5589266497194654 0.9964828112962214 0.9932611037274278	2
-0.5224949187937865 -0.03876902813399291 -0.10355486254464735 -1.0499585367333075 0.3650078080275144 0.9099356319255071 2.2278427408684642 0.12751636360454305 0.237708111887871 1.188159118946142	0
0.24827842785354773 -1.1095233040003374 -0.6273594854770584 0.29476392385014194 1.6627392731332713 0.06725828879811521 -0.5537147148761121 0.04369366409120454 0.02576835579271597 1.4762709428976624	0
-0.14672936869590403 0.06292997996473063 0.07527163628039327 -0.6643714379987651 0.11697320164652705 0.5009361039256859 0.612700814796399 0.956144183800192 -1.134510738646649 0.12943219347968443	1
-3.9504808118061447 0.836637283394907 0.472254862774663 -1.1383552280717775 -0.7564467998031086 -1.0488694002483945 0.5383160803082376 0.28165408353532195 0.41210637804531874 -0.1072673280274335	1
-1.5581442447370943 0.4737270056896767 0.9094027189473599 2.4382324449811525 0.6968518124329919 0.20187167551415583 -0.5395472372705451 1.32578875982583 -1.4366970981284142 -0.6269613994786809	0
0.822318357560856 0.351349916419058 -0.38594600554465974 2.2246547788534325 -0.3316273887230522 1.4252017195361477 -0.9489034663112632 1.1181764469855842 -0.3676164997788628 1.6547266374921197	2
2.5674374182016626 -1.003880420802218 -1.8870367857271995 -1.7071137254642716 -1.4119159819160672 -1.4225643694464847 0.2526582159211287 -0.3429263518564023 -1.5237666936449021 1.0203854070925313	2
0.9532490064214306 0.07951632827493527 -1.1369213695174492 0.3871952166135697 0.3619013718896037 0.7953701662186737 0.8205303142453766 0.1490264608336431 1.8627846765162177 -0.30165468418419206	1
-0.4887785198842117 0.8167661057436987 0.4776675303081317 -0.7195577517654327 -1.4089051119715261 -0.05937274055714892 2.78662298088642 -1.3195843836496834 -0.22402838416820497 -0.8655814691292762	2
1.3541219712980725 -0.5339441970931622 1.0084701800382767 0.4262634092110842 -0.9732540906492835 -1.803798391205075 0.9344880473191962 0.846898564448204 -0.008054576119139734 1.883870680825499	0
1.2874915354256191 0.14628665708932972 1.1548598359321844 -0.5708919108630882 1.8722167210257974 1.8698603836307184 -2.2464896510146133 -1.8784012264348493 -1.0510184363060362 0.0844527026234076	2
-1.5793027650878468 1.249242272205417 -1.8750302450419252 0.4670523914435515 0.860458859557613 -2.41227582552225 0.8665222355619236 1.4139865234501583 1.571280697847259 0.8474743794204542	0
2.7735093202102474 1.458337245946309 1.1770521309696358 0.641195748389775 0.739933474272706 1.9598408634461926 0.09339625145658609 1.280779135316486 1.2751374501808042 0.2878571196611351	2
0.825301644732516 -1.283596053112188 -0.6515966819115033 -1.0911659577894757 0.8638101515653185 1.6136921860391948 0.0900978945780766 -0.25980312784359993 1.6410100375400682 1.6440739017615413	2
1.021222711735199 -0.22074944133453206 1.93073578618816 -0.09478965740550593 0.9177271520672529 0.8724875510867812 -0.3435055168215553 0.7890544384243489 -0.34956088459919665 0.4672931416573279	2
0.8832188762714931 1.7675683951759675 -1.905689105920651 -0.1336444927430459 1.10731006406158 -0.9013992184204416 0.6248554865435036 0.775253838230376 -0.21673684816026073 0.2788774996385136	2
-0.8258924130669278 1.813512443258715 -0.5693357796207846 -0.8154177530812541 -1.040808094249942 0.39885248090453096 -1.4096552926153523 0.036293841320621995 -0.0071115585379218915 1.4625335748900958	1
0.885541735619642 -0.9225550366638713 -0.4626462293045682 -0.38811935319121527 1.3350485185102432 1.0511341348865784 0.9181678790389637 -0.8616018779845767 0.5290089777293892 1.166578517643811	2
-0.6654098189463683 -0.780761944888992 1.3254761703340203 -0.32293511213557335 0.058044767004283154 -0.8957395536343902 0.854543466888695 -1.223147705387197 -0.25391618713359476 0.3202872746278144	1
0.18873984684108494 -1.3695560302322987 -0.18224446470617234 -0.8338887043202416 -1.1759888908662541 0.34795786465323897 -0.005920070403568456 -0.7182969423036903 -1.702571950903123 0.770614518194316	0
1.2300759791034825 0.6913237193449233 -0.4928661199217963 1.1860175764507008 0.5881606336025714 1.0615077222302678 0.3942326665608017 0.22667096124555836 0.43524997921272124 0.12253325875944321	1
0.29815647880673934 -0.3731122312722952 0.5295258567451119 -0.02838362173529979 -1.0133688721550294 -0.7961866350681026 1.643325976905121 -0.7564334592240336 1.090158814762529 0.009139635012664599	1
1.776242568542683 1.1968768019343927 1.5828053713688497 0.2380784609465273 1.7987973327826927 -0.4620204540086488 -0.3570889330352095 1.6464046470359694 0.4874036890711388 1.9907876511918505	1
2.5371128074598963 0.7093638140391803 0.5630195239201548 1.8687605644231093 1.2149990882729393 0.4402215856991124 1.260243007240945 2.4464704161114796 1.5272326010245856 1.0692019343216566	0
0.41943213499079934 -0.7031311233737526 -0.22391089406181375 -0.9074541014679813 0.32788314808157204 -1.552172092387451 0.14694439703597906 1.4513483417962683 1.1425057842131778 0.7557699488958475	0
-0.1389964988105053 -1.2601472820651207 1.8967883714348948 1.249904866711546 0.45216268841920865 0.3381797582402084 1.8426476519274395 -0.2439722215949311 1.1028617896062984 1.005177029645101	0
-1.177056488344235 2.9417361837388087 1.5982264533693407 -0.6338507213600749 0.3966346808491683 -0.5131127152219676 0.14322825636549957 2.3800613046104995 -0.24478370043993553 -0.02581947731633677	0
-0.22091523904934868 0.8245615859554432 1.0371247852404086 0.27857538825932804 -0.23381088275636358 2.3628865437670172 -1.8039300370738345 1.6649303068628545 0.2932991295757477 0.6277377710328325	2
1.1844671138124954 1.0748533462002223 -2.4627780685451057 0.5904836808832226 1.8213349857066996 -1.1850173029783975 0.0006678364270825132 -1.4827968315224684 1.1248396681640276 -0.07522026678978333	2
-0.32626208530826384 -0.6619760681476587 -0.27841192892142264 0.7709069064524154 -0.762310787031776 -0.09577991853446555 0.6358141594136001 2.1108295683555767 1.1303411528041518 0.7188685607943774	1
-2.0870128755913755 -0.8805463390042976 -0.07906979185077195 -0.8466113345155941 0.3190557722321871 0.7510964078401341 0.567365700059757 -1.4849165139200848 1.2831551256352884 0.5240114860600498	1
0.06577107278207353 1.419829472789062 -0.9430852143235298 -0.20691630780134768 -0.26522031084074116 0.6327740458295398 0.8391573252290263 0.34813054584398345 -1.0268844466794353 -0.19666898528462756	0
1.0316169451423505 0.6669183503736069 0.8632838258523534 0.7075524517465632 0.015786758526044664 0.04408361506616093 0.8344163293014162 1.0013844630992699 -2.390175164551746 -0.41291313721509537	0
1.140807695773224 0.6417742776640802 0.6653350415479845 -0.11435458683729594 -1.6135588834198846 -0.8321750755854891 -1.2628423789365197 0.24967817813985035 1.2050089486135196 -0.493730654021621	0
1.3278729141721586 1.1153939484137538 1.1429159451044697 -1.5890272390146722 -0.831736819067532 -0.5803060963097285 -1.249970244799772 -0.560739913697628 -0.5796559330588663 -0.5041514612223754	1
-1.0732216694727925 0.30209288529562756 0.011506684966625907 0.48714221500304955 -1.1898768511011175 0.5884475331904022 0.48023008602773865 1.153729389042783 0.5033229059047873 1.4410498415773934	1
-0.6376363391151045 0.8097866900977578 -0.6072275360160925 -0.4511714927333772 2.4307660252645342 1.2886474626544966 -0.9303301721335349 2.106257315656879 -2.8068576002277164 0.6212635813454153	2
-1.1073074497859774 -1.0293430262753838 0.6700983760999024 0.41797297520296994 0.6894959222291563 -1.5993744591471946 1.050157232280832 1.582796221495334 0.26889122985891495 3.050281353882872	0
1.2685749522555871 -0.46254836069666905 1.7861979560516732 -2.481933777872307 -0.33481066911434254 1.2730065017839567 -0.24697618776492436 0.9514346963530661 -0.18337713496514307 0.02997715972353221	1
0.5425741671721105 0.5825064492527507 1.557137968682958 2.101536189640572 0.045364178987204656 0.5780414768205511 -0.8358244222232045 -0.33907274141650035 -0.8338453739599259 -0.09973768785557413	1
-0.7869557488829881 1.159246420224855 0.08921003424547344 -0.6100280644172927 -0.002412631942762755 -2.473002303612825 0.8718044049849869 -0.4273431725656224 1.1437298840778563 -1.2995572655924001	0
1.0801915361561378 1.6658986069132198 -0.21694145309544904 0.6564748210068695 1.0606921782927063 -0.12936937472772175 -0.6329266363365033 -1.1546273360578572 1.3364888914685937 0.4806353746538526	2
0.7096551478622776 -0.5203231560849316 -0.14715072799941542 -0.1482790887044504 -1.0558130527154117 0.8042926912661376 -0.2936690985350544 -1.1320561011665593 0.9908001344080949 -0.9543004411148659	1
-0.6688929680668104 -0.4134420117581049 1.233121609690027 -0.36677874353424145 1.4907844299184299 0.15131403320010373 -0.5602191645209323 0.00020118530891416464 0.9427934833670779 0.6511692451460791	1
1.0025425262048797 0.24532400706848342 2.4050362370737384 -0.28559731236271346 2.3578454136521363 -0.03271580622213799 0.4431397047182203 0.36650334196445156 -0.021444368852225337 1.2436075125371011	1
1.1907343007322364 -0.7288603498580468 0.29566078936020546 0.5725564517115129 0.4607688139272027 0.2057955389432099 0.8633857906723754 -2.5782589739986923 -0.14367026917884362 -0.16747496236484583	1
1.4450108332871807 -0.8362351690551553 0.9160083685176731 0.19517764135641802 -0.1242217262190144 0.31765018038000703 1.947373221968597 -2.161205474839966 -0.8267577817291056 -0.11691180932708972	2
0.2295236587685718 0.7104326615574662 0.049527599101122394 0.3949407475417127 1.2045441648171478 -0.179155623480092 0.7096948350916674 0.028671877506638632 -0.327500019002271 -0.29865199949163745	2
0.5829287568479473 -0.47034064748234483 -0.026343088880735943 0.8263447536752548 0.3373646048622224 -0.4963383071176224 1.2116960635464924 0.25314932545116653 -0.7709603338710698 -0.08222326030948485	0
0.9564340485576951 1.7734401548228296 0.529661503792795 1.5302645482828239 1.1267585312808799 -0.16747841101386923 1.3373880974489725 0.9995872195490724 -1.0319316302960477 -0.8332632743637496	0
-0.10931677032964365 1.7452773954500835 0.7726058225610338 0.6480063296151313 0.15253248822486393 0.8949531549282452 0.7381699208808872 -0.17766603036309025 1.2174052883850934 1.123510495514958	2
0.28088353751798173 1.9945933832876266 -0.43571965178228045 0.6854375058502991 2.0087152610225396 1.2245548755470272 0.5752861637044144 -0.7145339500876992 -1.3446172463484536 -0.7819918915366193	2
0.45040724224948 -0.676961998562479 -0.2241600914204701 -0.8490278030514264 0.673051712896817 2.3604134581316036 1.5299910749082664 1.7667787609644574 -0.6113072338470926 0.01243573216592167	2
-0.7347957720504654 0.945446263165422 -1.4423275831704911 1.3116928850484897 -0.24838206501089405 0.6328824396675723 -0.11026990833168793 2.2446152654526212 -0.08952168032550067 -0.007242902350371949	0
0.7095776365509738 2.192874717296873 -0.9426413431033072 1.0880744454596756 2.0647014988071177 0.7197049395401944 0.4295545880411178 0.30164447651248644 -0.11066816353897929 1.5933702481776741	1
2.401446493445609 0.08443211028868586 2.208077680711131 0.8965597669462448 0.3998159626966056 0.2593060373141459 -0.19582761832865642 2.0996587856631863 0.18593153945723748 1.7618724220875475	2
-0.5307015554654003 0.9822177787203733 0.28581887344516177 0.9573957887967725 -1.689923795746152 -0.09973395185034739 -0.46157831176389785 0.04607324424691156 -0.18182645122521562 1.8764935930970539	2
-0.5575310798257663 -0.7533974620448365 1.6254701876805517 0.21708342433240127 -1.4423636968652103 -3.081770284334629 -0.36652618885908217 0.5776463572873288 2.2068013490074616 0.23889119182772986	1
1.3314996781167303 0.5678650335761686 0.6227159249165632 0.6003638617671705 -0.1190937631787824 1.0253180374169846 1.2465203891383765 0.970060039076108 -0.2143982677758699 -0.9521612341742194	2
0.3957790783407722 0.08359364036737485 -2.0362339711111557 -0.16977243832008132 0.5663900885302433 -0.19567760152265445 1.1233930046540188 2.355873959536429 -0.26682063281959556 1.6992271497502835	0
0.6457817315275655 -1.2532108895151508 3.130775227838514 0.2723877117686749 1.1656208096054042 0.1991119392661424 0.5878224978915092 -0.14798687556320728 2.098589324858011 0.18491883901295428	2
1.0759997491747244 0.30723813738892014 -0.37844671583331 0.3577889361061294 -0.3702193556369717 1.883573368255039 0.5283254035948763 0.29332253614183373 0.7773797272806523 -0.5402768876269637	0
-0.2078223320364866 0.25123027088520694 -0.9944390487939592 0.3828255337497054 0.2789524229995979 -0.24246085739720552 -2.1742069681348033 -0.6273156632479322 0.05160759492915404 0.919891891484297	1
0.8896088512401883 -0.44080056862717965 2.2771496261188306 0.45377133527216085 1.0298984466492243 -1.6312539521116656 0.3629918522700553 -1.2667672924709161 1.6898208927496372 0.35215843180645046	1
0.2461698017754415 2.3671601713992976 -1.511267556814663 0.1922061613347444 0.47289554026612546 1.2689221026178352 -0.5598045496352153 -0.7895395501032019 1.5250329460527166 0.3600374361993802	1
0.9011343879163876 1.499569923181275 0.3799044874867642 -0.27502693658100474 2.075029259883878 -0.9780959095496669 2.152700892697799 1.1661468037125173 1.1500837573524476 0.97843603379257	0
0.3220478451944814 0.9451206397544716 0.42048939182472966 -0.24723676071201622 0.6951915597696934 -0.33838994842902037 2.5948121422781676 1.5838842135341789 0.25811609357340826 0.1887316709624759	2
0.7746677645437118 -0.05397759608424196 -0.27378811729093866 0.32917194345789924 -0.7277359928905396 0.7841054393219048 0.6970290904294265 0.39739162045396614 -0.7297880051387559 2.4262034561773564	0
-0.12154745831166963 -0.45825746635658593 -0.9553433023102598 1.1903083153965843 -0.012664325745378513 -0.21394959518456003 -1.7264614481228329 -0.6670218397184499 -0.05323612268309019 -0.40262511425247316	0
-0.3462090104828146 0.8985013568130443 -0.16808032501189268 1.3536622490884027 -0.4181628966175144 -0.5007362109155123 0.8033546403787593 -0.2725382213895403 -0.9293593137818406 -0.9271549723534742	0
0.5798001141352678 0.8252762101935437 0.2162042821325164 1.1786760728315806 -0.08954030726041834 -0.564505757452473 1.0748104897531423 0.8007625317470838 0.8120240960861872 0.13659346677443296	2
0.38921596450561124 0.2369673855832217 0.11433348722796177 1.369625904993666 -0.46451688844104333 -1.60095808415552 0.8689641539773175 0.5938936521221231 0.5017674809225869 -0.5628498462009444	2
-0.4240767480560067 0.1587956915888377 1.7551725932592415 0.7338290333212472 -0.5202709355283411 -0.5787160289268671 1.833164612993707 0.7159734752163729 -0.5264216695498003 1.35093972092364	2
1.0167124886041716 1.0095825567822945 0.6988501023612805 0.7308802051712922 0.8336752780518336 0.7307263704105469 0.3717453541914169 2.640184085598938 1.248327370741229 0.42230348301541165	2
-0.9592892613619117 -0.9124976747701208 0.9829189587115592 -1.294309788439343 1.858993845894054 -0.5024854208934365 0.29734260115513894 1.353851134816829 -0.014755644550976943 -1.455717437401826	2
-1.751733701211375 1.6545217611144776 -0.2526414408716061 0.37086689271451256 1.5389024143917382 -1.4182279027610243 -0.6830177696536088 1.8478855933569736 -0.7166960477976589 0.7666510643108715	0
1.1141151511149747 1.3403380693503275 0.7926776350909596 -0.22533151688037206 -0.9631623344740221 0.19950865637763132 0.14540311655293842 1.8095191773132402 0.9601010464170748 -2.2987398462754842	2
-0.09257192648982726 0.5266964810545556 0.3349899454205156 0.7496508189687456 -1.4605028408908205 -1.6165256854510048 -2.128667046746328 0.3960628954509364 -0.6326277598836284 -0.538401145041763	2
-0.866526256797532 0.843480769364122 0.17557238693294216 1.0472168823327181 -0.804940764088206 -0.20909026621305532 0.5904937300029749 0.2580206333283846 -0.8602304791862214 0.10514464192061154	2
-0.9229875974547881 1.0901791307122009 -0.1197336907323081 1.7934020812621638 0.7010634994190268 1.1955726898400325 0.054615361761974957 -3.069016912290217 -1.29807734394621 1.271090202010734	0
-0.03997138280262791 -1.6811022342938975 0.0206463658203343 0.29309321213721196 1.537589530474159 2.519337184962391 0.8832253796616905 -0.3772904035912418 0.6341378679441885 2.206300371239717	0
1.6198519949211307 -0.11665465904158456 0.4006545554447173 0.2856892131671997 -0.016180756629676663 -1.9707699843321742 0.20749948260550816 0.7317571035485578 0.3668678208053911 0.2584632676392605	1
0.05372086139979049 -0.9604425354268709 -0.45631335026588626 -0.5214070440012868 -1.2039709385189525 -0.3051680992587734 0.6276367499550832 1.6854163746501478 0.4644829767332176 -0.2904211013834598	1
0.25000943265834696 0.4872246589071232 1.2622460229510262 -1.7911855755834214 -1.5749621180270754 0.05750635666708126 0.012872615563933237 2.9373093213493466 -0.039283385502833335 -0.7478962299503293	1
-0.3039514912236093 0.6412400215471737 -0.9223767262044502 -1.3996387771626246 1.5366009226094983 -2.1273858575313285 0.6866353455540811 0.17519964478195443 1.3026191667651488 1.5270369462640474	1
0.196386563268144 0.5793390537118455 1.178550579227501 0.5938011614911698 2.6231095092365044 0.2996252585481816 0.5734809300964674 -0.10746234551158174 0.7169819857545121 -0.17096793780637848	2
0.784604717726787 1.7775937372524186 -1.5450989040735752 -0.3896251771587804 -0.6509698084044837 -0.37696351545913986 -0.7188695658411699 0.30287081713102393 1.1102081738856517 2.0617488416415073	1
0.5603040280550937 0.982429031250829 0.3054234528718311 1.4466126605688823 -0.06544314593116252 1.724595145530447 -0.5667045108781572 -0.48631728294465393 -0.8106067782896558 1.4609153402188146	2
-0.6416942223779147 1.2951888945715915 0.015005397178812274 0.2482123397356698 1.0854631057037718 2.74102514390747 0.07986176852121812 -1.7619259171683637 -0.20831415814202392 0.17267987131840384	0
0.6247038506998093 0.8853943327820898 -0.433807430748093 1.3389850805805428 1.4978081749459433 0.5579112062007671 -0.453150096335717 1.043541811558029 0.16939460710631027 -1.1498960692388636	0
2.1834013104729033 0.2266334482387371 1.1993236316390998 2.2330509097906255 0.209109670288163 1.3736576079946958 1.2753029980421184 0.6109110158396315 -0.4123524898117661 1.1583416757667915	1
0.06477379139231848 -0.39493079174342716 1.0743875398429408 1.7865287398419598 0.9119246757290478 0.1697478392001646 2.0636833614252286 0.47387015355673434 -0.877177305768986 0.8396989945832942	1
-0.6306689507273343 -0.19703906959544426 0.4248385552836042 -0.4962463628992555 0.6323587955919572 -0.6226244447465974 0.6314317695184778 2.6837947125214052 0.6880694407562777 -0.26094714363450433	1
-1.0494564165490623 0.14616283379050046 0.9600363110538189 -0.17282677717533423 -1.0406875997621639 0.47042266077748474 1.5965437353731589 0.012493860785974004 0.0904806822762344 0.5831461831929963	2
1.5822931714272142 0.543913198843502 -0.4715080680378134 0.2655496078877021 1.1970528905176256 -1.1905753747399739 0.39272187157284094 -0.1109856549846645 -0.881264204292757 0.9103352455081586	1
-0.2842091932852533 -1.9239008220439056 -0.8519241768451988 2.053216741732995 -0.8675880474772191 0.08098153306295325 -0.8700395373974172 -0.309660213649643 -0.30428889180094276 -0.31340725697815	2
-0.6317264258173534 0.8378890417982173 -0.3209402592111076 1.3886376964914846 0.7170173052539912 0.27856298079571257 -0.39209888464239484 0.27020964325657093 -0.22202506741752065 0.4097242734797865	1
0.2212395121723345 0.0763404576640058 0.5544121327024931 0.5254881833081275 -1.3513847738906264 -1.6646477871050414 1.3633599840686528 0.3113103404066191 -0.4145412656756067 -0.28707716914498516	0
0.7900777621951657 2.636345258368255 -0.646659901937551 -0.7982181563487605 0.46239928270406794 -0.34769357276196466 1.616657527550716 1.390476752110796 0.32711630628586885 -1.28283687650682	0
-0.8087518532113727 -2.12255591020522 -0.37486166391397246 -0.7589102725624015 0.696512566747356 0.7266985009288691 1.0892008548614718 0.00992212611643406 -0.04596022529698285 0.7748408177576843	2
-0.09891124366003973 1.057538501372311 0.5761606475387515 1.0380798014021069 0.48981076974972854 -1.4342197088669557 1.5874255190231665 -0.9136049107810602 -0.12070111560194718 0.10689138992913927	1
-0.2741554221594986 2.066837254805316 -0.7033047988100182 2.3304739288801763 -0.13865161093440392 0.9802041698486637 -0.9283494084186186 1.7029407579204519 -0.2977018363997741 0.5723695665942613	2
0.07122999297866078 0.36402098690161067 -0.2878349548865926 2.416855749758397 0.6703399763777171 1.6120910194272438 -0.5989831119564665 1.0086738614616166 0.9282512028412071 -0.5567430680785996	2
1.912055696010863 2.0795081641966333 0.8944073838173219 1.5586145510992946 -1.505857991369975 0.6274735217768668 -0.12875093140156862 1.0486100963428786 -0.7642119690413753 -0.4698797613040735	2
0.7495910240960436 1.239243411429751 -0.23289937631215174 1.2181332175894481 -0.6102541067367423 -0.2977343488741909 1.0671439817233574 0.28684099562242127 0.5087983727643488 1.0993987429225607	1
-0.4809224283195489 0.009808101706761468 -1.206772597691864 1.410871436896248 -0.9763997681042469 0.08923761919555129 -0.10759799575950041 0.8417427747187392 -1.1170670096685378 -0.34635678176864726	1
-0.5812329276344907 -1.0164101636264216 -0.3651663128620797 1.8092194809029578 1.7208382606788284 0.33884764559037595 2.0987898352665466 -0.6165785778445916 -1.3245494870307788 1.799729830301142	2
-0.7078677716508769 0.8588474918792259 1.7066402113725776 -0.26498576677588803 1.1453181570952866 -0.8509129354058897 -1.3635883493548686 1.4976904277622012 0.8404246967160856 0.6223946809095956	2
-1.022700796328279 -0.9525282563925206 -0.20313598503714259 0.8514028803906905 -1.4743211790258044 0.5477187938443381 -0.38800627131208 0.5029565333357433 -0.5443245898250604 -0.1649497572413544	0
1.633017847787708 -0.29633429272926415 0.8938518893245301 -0.13357936732616538 0.1941837273454565 0.4747107864246404 -0.6603602469810694 -0.23954585880414392 0.2161385480689249 0.5829200301983137	0
0.6511159387479633 1.7528130915953748 0.05742283977735821 -0.3877738108097254 0.13875372296696825 0.47052595619086957 -0.0604296669271599 -0.6522238945855352 0.4206712420898792 -1.1414210248266499	2
1.7439725246770104 1.6503120114388823 -0.31933539423485724 1.9799648590936492 1.9831800422421277 0.04525987417451341 -1.5068839719021887 0.34928189005308186 0.38129741353199353 1.1194791256243808	2
0.8785548911124011 -0.3860281779491668 -0.0005580198136745373 -0.6733005141780961 0.9629443801240726 -0.3383883534084907 -0.8348995482361126 -0.7255029892019266 0.6735214809376818 -0.06886924414673701	1
-0.662385091241094 -0.629220099684576 -0.16555956079554945 0.09698822597987786 0.34340012581549406 0.88142269720699 0.07695836907465498 2.892731063268921 0.16540866561991485 1.059659183069264	2
0.03544039497846191 0.2547015164596516 0.6279424677211729 1.5169774650075647 0.8972781003583057 1.8599120763216752 -1.2183711846899903 1.5652811965896296 1.9487618379372214 -0.571228941323924	0
0.4383304114767479 0.06228950355054691 -0.7305756128955307 0.5175467985872124 0.7950859548523207 0.6157195546838159 0.206182172940978 -1.5582668841208331 -0.3612370776552156 0.7745624755014983	1
-0.44088166323601463 -0.8663222138986808 -1.2171668182862867 1.086304337375486 0.17636711710173364 -0.8546069468127506 0.42687576695702817 1.8383605565343004 0.2075041068687482 0.10185951643768837	0
