id_text	id_label
0.929387972736104 -0.8003860096336645 0.6264584014039963 -1.6151148902579555 0.4673764786871368 0.31203110716809984 -0.15295757701592383 -0.3474969470719404 -2.1087236457568084 0.10571250756207641	1
-1.0832594428945508 -1.9841755732694788 0.4643209158983693 -0.5637152292239397 0.9804832967929401 -1.1107102121524557 1.5727773943892538 0.943547111427066 0.26293711548581394 0.28756140817434683	2
0.023633194129511117 -2.869994510954687 -0.9374239479615769 0.9777186827888885 0.8226279061121197 1.6959871529773765 -0.6485772061517637 -0.3675867147560723 -0.13569367707850027 0.7095585450556156	2
1.2229506313629666 0.9583986420025008 -0.3996860091559834 -0.3730369320807208 -0.28256117633798905 -1.3041295733297698 -0.6664599680607917 -0.8952716017397228 -0.7918846603573204 -1.447852550334675	0
0.22979639479771702 -0.01281673187480286 -0.0560677483926491 -0.7857348293335634 -1.1434633154045584 -1.0314562430329357 -1.574561981838344 -1.7811338245230681 0.448103938048702 0.3580803901841342	0
1.523281811014582 -1.7362365012988372 1.019634591666313 0.6539168954903273 2.103869201267138 -0.38538653824018304 -2.0522520405715903 2.075364700188041 0.2216998470303315 0.12848256607874592	0
0.6448471407130917 0.008853923026363992 -1.3841760205800389 1.1066933318838348 -0.29475640347524906 0.8692065247099917 -2.228792357008392 0.20251660867939092 -1.4692183363874578 0.700263060141581	0
0.1798531444479584 0.2182043362640304 -1.4201100564495652 0.05728638831712865 1.2087843841787156 -0.6730205428769417 1.288908415720893 -0.06950765253938124 -0.07605402930509032 0.9901032494621941	0
-1.0090152329311735 -0.8974849433949847 0.8063288557435151 -0.19734393794163077 0.2079316149945794 0.7263800428382668 0.20554659831073355 0.7949133885158728 0.6924769119150955 -1.0146453595335951	1
-0.5117497035717932 0.8807166654729278 -1.8529456330780885 3.508896407084927 -0.7136510978911279 -0.27428379963016536 -1.3097106205155944 0.005341667262072128 0.09146968973774888 1.825274607979335	2
-0.9868026825840025 -0.7197782736561451 1.1637951878250912 -0.6341064179229307 -1.0464143120085605 -0.3426526621207766 0.8724652480523583 1.9891374669567223 -0.3379907157817549 -0.5249558965839961	0
1.2417587197107214 -2.6661364310308815 -1.370461331319539 -0.34374483499333947 0.6935808501002007 1.4247665327959762 1.7877889593838427 -0.7985085498264596 1.2316873584410706 0.07860487364480138	1
1.2473573860830567 1.9220108582896542 -1.1955809469051137 -0.8924300266821393 0.6816748926415733 0.1782881534516354 -0.35662901581749673 0.05999552243186254 0.3838524913281194 -2.3491486176114704	0
-0.1577249172374539 0.9786337215987703 -0.1613175878168328 0.8609196882138036 -1.185743548635034 0.2554939503668388 1.9219566984316887 0.23813030904379429 1.3118771826844062 0.8753701760810326	2
1.4040293545489166 -0.5908748934827855 0.21832355182884802 -1.0970179694245643 -1.1783259329542277 0.865227066209046 1.3725937533292987 -0.8832224642410946 -0.7121170297702623 -1.2387706885167107	2
-0.22425947027467114 -0.11411569709440247 1.0450141452958897 0.7602750178091574 0.8435130100823274 0.2769669693452759 -0.396163901141577 -1.2605246822815013 -0.19606723283773 -0.1365531926482154	0
1.8552928828204063 0.6881198439071827 0.26877696970866427 0.8614107681875802 0.879779056613177 -0.04881215214018496 -1.169310971929956 0.9361301399074193 1.8417327010407756 1.6948968081576672	0
1.0490219962049054 -1.0988108692778724 -0.6238094978567718 -1.4257473374347205 -0.27596160941141906 0.1839610618693821 2.4308195190493063 0.24763649308446817 -1.6171906296047547 -1.059932794584452	1
0.05363537479337729 -0.7931169224701212 0.09002175645389521 0.9131372609532777 -0.1335187484372028 0.41771397508236374 -0.12759100501309076 -0.11490878288439887 -2.2447217647687965 -0.6129176941283585	2
-0.32095020304014216 1.1319467072892762 -0.12524435818287077 2.0198483636755076 0.25094173872212433 0.3369579376357326 -1.1034334265525734 0.7655874747551448 -1.5848456177345551 1.2024087657110791	0
0.9596531114266302 0.6113522802261806 -1.1944906922900331 0.6909378606185747 0.28924745900242016 1.3403573203418186 0.12654336662879537 1.8077857792422418 -0.6015620308737237 -1.5355426498543252	2
-0.5888256582814146 0.4561576229356021 -1.7720263210253635 -0.08813180899591566 -0.32918355522315385 0.05472648586118586 -1.3276275888047762 -0.07918965519403777 -1.453490720271114 0.7172717599481646	1
-0.10305253800444134 -0.027415235145404983 -0.2680101015384759 0.5894167354870531 0.8784590424679883 0.42204558454847335 -0.2490700970580139 0.10151254556307247 0.5315026670378606 -2.281008124437548	0
0.6114918969643075 0.5852419156033037 1.3302055300227296 0.8476027413755867 1.001427144948884 -0.9177732220851069 -1.571117577367992 -0.5190673648571339 -0.42735176958174037 1.083805007402906	0
0.7180307891604153 0.639414836292103 0.041702163520996156 -0.7064135062972549 -0.15283087626471967 0.05341912297139663 -0.4988852065183317 -0.10574493987252818 -0.4748107104839137 -0.824385478933214	2
0.3183576725866416 0.1684392172663619 -1.0103314876445508 -2.5053146349428483 -0.21868842097361127 -0.5290386780747606 0.5730362213602636 -0.40307809896723895 -0.45105889917987896 1.282587176075099	2
0.5862402600326784 -0.7245155161588904 0.15410280869224638 1.0781512374546802 -2.495628763908892 -0.14362483796213288 -0.6705934184912223 -0.3379063985216046 0.1596439467932771 -0.28914675000402534	0
-1.8346959681551285 0.15492444131748334 1.3769150110629909 -1.3066436945877196 -0.36870321698825204 -0.3898724124362664 0.347365989137952 -0.42824096781729615 1.2863979219597896 0.9653505190763289	1
-0.8981131515512678 -1.2363519279523831 0.36920425078604113 1.423829753986917 -0.2781383394426307 0.4401531811517734 0.884406561963835 -1.067101981123663 1.118967841480385 0.11672669102882172	0
-0.13085761403799773 2.0085504483230343 -0.6879489722714514 -0.246798701672919 1.291395792777571 0.5330273868964354 0.060622284711591014 -0.35765062454340013 1.1197843867651154 0.133317303862534	0
0.5546236068073243 0.26296841740652294 0.708824192766065 -0.9853690718743078 2.081365684605745 1.6459117484570864 -1.1157077854312774 -1.562582754876444 -0.4172775822877352 -0.10367920149894677	2
0.09538089392885041 0.6289771628137883 0.47974846625637596 1.0185229889397533 -0.2710732775171432 -0.5670198183938133 -0.34326696324173994 0.2900313906075749 1.4911594162504709 1.1342697783336	2
1.6848835227317918 1.7635206979289277 -0.8838833007976512 -1.0524591492800675 -0.4213871341819798 -1.0610460173134546 0.3483806035455062 1.2121428891216386 1.232084090781795 1.5219752314629915	0
-0.825619053479921 0.10047055753137238 0.514506414612594 -0.21009850538122452 0.12339361369348553 1.143517008504072 -0.4433004256989644 1.5830275657949702 -0.7697466588604902 0.5121244208799124	1
1.5755832340933547 0.21068012216894028 0.01938279207149422 -0.8955567628978556 0.44455950208340766 0.499288510378238 0.2322037172068958 0.10786349744067872 0.8205757258220612 0.6873983349466346	0
0.0759864768094076 -2.443741211987272 -0.2618554311813249 0.06435537673997518 1.3644565094694592 1.016553392313252 0.6868749366764572 1.5512440285511595 -0.18313583623651608 -0.5104746246321193	0
1.2474554167570573 -0.21195365256487764 -0.3290711610578162 0.060074750396613065 1.1602918559329025 -1.0331012076876274 0.44783436503606017 -0.0861674728443267 0.5892750756829643 -0.8521055942000507	0
0.7017195461185394 -0.5305284250468765 -1.3609720917471444 1.4560007516036042 1.1949127849281194 -0.6528788112376781 0.3919485771577733 1.135388903829915 -0.9668098948601486 -0.3646036454823371	2
0.07952565654101686 -1.9621649876450329 0.09030928114134247 1.3474073081913411 0.774325612627828 0.5339804155813557 0.05861512175048675 -0.73647651780727 -1.4769324907141363 0.6955890425704869	2
-0.06884774499537583 0.9700858549379269 0.09443966848399336 0.06690573526647758 0.21237524991351386 -0.797090791022893 -0.6978102304692659 -0.23782257533892187 0.7556344110614593 -0.6778497892344764	2
0.5204104753623434 1.2719332920887996 -0.2020599734205386 0.6131773721287845 -0.6444063708923989 -0.8836033203280617 1.3280595810720022 0.5082807968171693 -2.9811948198457356 -0.947093859574694	2
1.5563615507229056 -1.1683794378212211 -0.334779170763771 0.6694919603130953 -2.2681387563475517 0.17097478375071176 -1.3119223428243123 0.0804163889362994 -0.6254925237453155 0.02106193438383209	2
-0.07634222753517142 -2.110733620983137 0.728026979865294 -0.16381557211059214 -0.8057975554918808 0.32804206295989613 -0.6019077537063584 -1.1972648284225138 -0.07218965095832415 0.7797934229540419	1
-0.36361777325871864 -0.19344291593337315 1.9458935221753504 0.5697143529694971 -0.22114865272908235 -0.728466539451397 1.0193739607644106 -2.1882608498623557 0.7825393892728866 -0.15316357347800522	0
0.6491658979756142 1.6067896954829108 0.3027771579392804 0.7325746301284594 0.3129720551246114 -1.5612148641409958 0.43303964147206625 -0.9376611734450233 2.8616779711018165 -0.26626417972877503	2
1.1296578318802561 0.6672339823729813 0.7963003372525578 -1.0998504333146149 0.3100693726123447 0.17453122146262162 0.03570572024425196 -0.16222366389482787 0.9384433347567515 0.21952734233677587	1
-0.18545856168575148 -0.7540957886062467 0.5705942334227139 0.49086702093980084 -0.6327366419700441 1.230632012026814 0.1533238424717724 -0.2872982705616804 1.4269661073217383 -1.3257643638324514	2
1.189322862298795 -0.9787828449342001 -1.7790036298822867 0.1610901837200846 2.1487457038015485 1.333875891925924 0.9441678414592333 -1.3645324292803085 -0.510733142145578 0.21829909587689714	2
0.28177750808467705 -0.20561965357220316 -1.1680280775388876 -0.4619875966778634 -1.9008503352340018 0.21188988107631693 -0.6330440040145928 0.019676888034774704 0.3329677481879049 1.2387078300109502	1
-0.9938255656082584 0.8942847151118011 2.592958103799191 2.0645944132859113 -0.7890214819676005 -1.4106478235755044 0.3601187027951759 1.193173820796978 1.9058183368685582 0.11697433375167647	2
0.2508936779060032 0.5091875917390596 -0.8364217612851004 0.848984529569675 1.5439080264480007 0.07196569532466075 -1.0014544837417616 1.2725096756723713 0.2799892404455422 -0.62068067945851	2
0.84801355755054 1.9844930931774558 -0.16324292385449124 -0.743565202913131 -1.910534326439899 1.2214473005810649 -0.15495119016565176 -0.2923020854164955 -0.6598127709487854 -1.876358272058665	0
0.16424624746050143 -0.001024407133454061 0.7186061426645434 0.14401533040587103 -0.4973157052210272 1.1158107303767442 1.0010780730375826 0.29418178877750367 0.12092330105632569 -1.0945245675764543	1
-1.0995096452898967 -0.8454068922525838 -1.2860715994464205 0.3394329467722012 1.3440869321664155 -1.1604543226240611 1.0106486957218068 -0.5023464814001098 -0.44270379130463694 -0.12858762205671884	1
0.9984890604262578 0.3919854445247523 -0.17841084538131002 -0.37648721743607266 0.7885152487442655 0.701018900805214 -1.712831638276315 0.42386503181626506 -0.7498309297147981 0.11369981444116226	1
2.0567288239459085 1.2417763410713076 -0.1439417545143162 -0.2739960021114206 -1.3117643749764303 0.0724355578448075 -0.5520272376033266 0.7221427454658784 1.678348082875108 -0.35383621699869755	1
0.1807837466769187 0.5281442408687529 -1.1151291998410011 -0.16268805960929567 -0.1546678363309732 -0.6876951103467956 -0.6922828042500122 1.4588939675754355 0.2845158854752811 1.7349027934103656	0
2.3529913672322484 -0.31729910360524166 -0.9065298167026921 0.05496254322365086 -1.4184412181082249 -0.7258071426591306 0.37251948131612617 -0.5767132336926969 -2.3065064018903922 2.687376084984232	1
0.8449956348863705 0.7713250729236198 0.20443542529804912 -0.01661832243584329 -0.7424165122198475 0.24266447351415088 -1.0375667299792857 0.5291900404580605 -1.1198522089892646 -1.3216361525865268	1
-1.1822626135646563 1.7530797378310807 0.296576719752755 -1.5118868154828502 -0.20271700427606962 0.5193550944028154 0.37811376716276746 1.5738063509731957 1.5918008888511077 -0.3915412395367996	1
1.3367281574784553 0.21030581503190154 0.5404161924617262 -0.7401705936094121 1.696816928476079 0.3633686606067249 1.2930574520613385 -0.5732762271946905 1.4731970689677163 -1.6686459311107036	1
-1.9033236138927376 0.4711905749353862 -0.3930701174926082 -0.6193123035647838 1.4071000062509127 0.642549230003007 1.4225965249053887 0.4643051655079145 -0.015380203993074503 -0.2817202368517955	1
1.286521997204006 -0.5197334321801197 -0.8367726400287644 1.218353865668609 0.47801827287769033 -0.7724559755213171 1.169177572853938 -0.6072017035733618 0.5919122295451611 0.91415679898442	2
-0.7895878729521663 0.010043217165887137 0.10159773314503029 -1.3756545935372373 0.04357596905965297 0.8911889708590267 -0.9313786937142581 0.12316389851062624 1.8537909244350537 -0.733307663124726	0
-0.9062576865191699 -1.664676021549979 1.347389790409878 1.1858707608943313 1.401437520744054 1.0116188048863384 -0.04571138903277385 0.38300008491577325 -0.07519161148122294 0.1505788684631465	2
0.46412054334665587 -0.28495403173059547 0.541853889507463 0.356992126484259 1.0317414967860323 -0.546855497941233 0.968295730553706 0.5722980181023234 0.566183905191258 0.008690316665417057	1
-0.8707906242115506 -0.7568752832411745 2.271142425383609 1.208841489371886 -0.9402548868508975 -0.2124968092860208 -2.404957653040412 -0.03750962540656418 -0.021535624945377023 0.25654708237945045	2
2.294476488212876 0.253772761003676 -1.9721136983875411 -0.3339849850287466 0.22682451081136787 1.1161949086256955 0.43556943742292276 -0.88905659267061 -0.005911366796456876 0.6377027374606745	0
0.5913201760790407 0.7000788464069124 0.3589076962239697 -0.9958342031155384 -0.7663586515598527 0.7355139736682398 -0.12281419798221074 -0.08287162419141732 -0.5617823170180509 -1.3015018423670812	2
2.5237953982037293 -0.5310040677401474 1.8780397206829509 0.7754037906046591 -0.32212439780494156 -1.3364201782627765 0.9799133274657429 -0.050733848813820315 -0.06207886624960588 0.07635249368634055	0
-2.017720567528042 -1.0757775728305037 -0.3123314312972805 1.7453493884467837 -0.09600406229913142 -1.5223870515447926 0.2772273020526939 -0.6789643605527366 -0.04923741619602373 0.6021907011627149	2
-0.488748210162319 -1.1687564887355124 -0.08337464351111631 -0.29895251089054203 0.8811977891809311 1.2168522494512717 -0.34426220666386065 -0.36327572151504534 0.9810380200729996 1.1728956558898886	1
0.28826366971358025 2.270595052900204 -1.4447400777791004 0.6931274310983173 0.9255524636640293 -1.014027638397518 3.0610021711877033 2.543504945418602 1.3998999998634685 1.0674467835726464	2
-0.6330836058706921 -0.7897768224795088 -1.0896374942444589 1.113503484964609 -1.1978326391984695 -0.5022460104179127 0.6932344383888801 -0.3415796780400121 -0.8879413554651354 0.5168846580447705	1
0.8834353573979388 -2.364796957613979 -0.09866196795499746 -0.18156212297887372 -1.1349430079890421 1.0190543261997365 -0.09560858205187578 0.30285783378038095 -0.35233826573120564 -0.7336633192558198	0
-0.2260780454638644 0.5010828815192578 0.009483804390901929 0.6254226296466259 -2.1820918089185466 0.0056537250560418405 0.9810528341379864 0.43883224837111945 0.10319902243310607 1.026010508699443	0
1.4689928277177575 -0.45471364277740245 0.27988359886443354 -1.8149721885985532 0.9796006587052826 2.6182299411603807 0.03698593048600627 0.14067977431888623 -1.766463011376457 1.965870912938286	0
-0.4682589208646172 0.0600195541659216 -0.31411414717845393 -1.1326139022244255 -0.019252063562081288 1.06771124123666 0.7439506960504212 -1.3662095888677965 -1.023819587877941 -0.903881411666706	2
-0.7110209061628975 -0.343770826899597 0.2034445678304878 0.44013965731197024 -0.945622618570169 0.8926207033084781 -1.32796738576557 -1.549192570029846 -0.6070878444585575 -0.06647232669267862	0
-0.061954034544451815 -0.5791444898877027 0.9924730960638367 -0.4810256072082784 -0.49706405667868525 1.3082636236002063 -0.11724337397282492 0.511772781959198 0.6551619060168443 1.1112766452235714	0
1.4643284066632531 -1.062971050517395 -0.3500790550978762 0.37572788591554435 0.8903506866176674 0.39098038522064477 -1.447788336827067 -0.845675982396077 0.49223224890231787 -1.3526416017310467	0
-0.9112540885503706 0.9407197012877622 1.7489676110900148 1.3199304563692185 -0.718968548741621 1.3209882974571676 1.8433767213962369 0.3915749969086318 -0.581174467621093 -0.2313568976648809	0
0.2690256077159441 -0.720924872765137 0.16070097101397848 -0.9832692595673378 0.600732810548122 1.5444112337333975 0.2659380212899036 1.3621408518622415 -1.6215088483248072 -0.24357905142070427	1
-0.6884980446223369 0.509528807304518 0.4074793859961728 -0.8024163966470462 0.7271424971409558 0.21751665972348136 0.3771189388828511 -0.14840643412836912 0.6666984394402303 -0.4598658332550297	2
1.1302898177091774 -0.352206460156026 -0.48798639951003975 -0.4108568460574819 0.31557758816387593 -0.4564676591021179 -1.5903380093009498 -0.3674202487325133 0.2791604461556774 0.7870046138525223	1
-1.6178198774040362 -1.2006170690459377 0.39531344227711324 0.2236645502732361 1.5297491239879044 1.0291062328584648 0.22308661002724556 -0.14057892181418954 -1.1850008041935365 -0.2316633941051554	1
1.41410561047839 0.026799020930986753 1.5008365439093931 0.6452508014598137 -0.18994551411379026 -0.1667101935588954 0.8669237928006185 0.9983064530109436 1.1401456879695329 1.0393706981954962	1
-2.5254698087132903 0.47714263866999035 -2.17875106269014 0.5657791380473177 1.009043503353017 -0.0800608865167972 -1.1890124003565135 1.3207272040047076 -1.7862171528855542 -0.046392229378626554	0
0.08993795403636991 -0.9110186026669094 -1.0533504110567633 1.005288665436134 1.4251980066867476 1.1654772926703805 -1.9258905914341766 -0.8432594307182819 -0.27267485152015036 0.34235938922502557	1
-1.2948131037828328 0.13124537196789396 -1.5125837427645075 1.0072587772833501 1.2482849159430864 0.45198027845587213 -0.7896267920235498 -0.9445542667382475 -1.0615571949343927 0.5083234314750584	2
-0.06155757549729504 1.069772090166527 0.5671613894530954 -0.3051805662180947 -1.6087250090227645 0.40919050197415846 -1.2348443057766063 0.5238024974325994 -1.287677774333911 2.111896248297474	2
-1.4710079846668087 -0.7480951623139535 1.4000609419516952 -0.33190394453583 -0.5640913524763803 -0.23333853913405841 -1.5976408550546806 0.706570618162332 0.002583210969917072 -1.459412262732952	1
0.1407293139075762 1.794985885432805 1.0119153506880783 1.8086851078146515 -1.2993545566373452 0.6136971669051982 0.5672962963227095 1.4871908764013788 2.247227470421087 -0.673213865768158	0
2.293774490036256 0.3224876219868838 -0.43026364269707185 0.5071049254622214 -1.0967869466448565 -0.30878981334901234 0.11426865186463701 -1.6278749992061188 1.1048375775760146 0.11512596100120039	2
1.3593655749796656 -1.3065160085728122 -0.8633763669643051 0.4351239063119018 0.26546466705528765 0.25282457970854205 1.2317052497812246 -0.3116728385232038 0.948991200175393 0.39682106499514125	1
-0.8973844248143887 0.9552996391848884 -0.7668842141924334 0.12154910787977687 -0.1652604332642741 0.6319714485159218 0.14212817807447847 -1.304811179680864 0.18955165088022324 2.2631675545754115	2
-0.22502380031328467 -1.2016679573792466 1.153468585011317 0.33564347906703407 0.514594155063475 2.328743523672729 -1.1562993720694545 0.029657446106763678 -0.42427285162514655 -1.0800714340104764	1
-0.47267590504622453 0.18701389263552787 -0.084592677502178 -1.6628462609859593 -0.961603103085327 1.1975811438833825 -1.1926351489241938 -2.4063438849826486 -1.6360909116998668 1.184127149589038	0
0.4393261612526345 -0.8392706235749352 0.45802363400002055 -0.17810673719968736 -0.6299619475738563 -0.8391062643194039 -0.031038694221791008 -0.3252875083471764 0.5280666423589735 -0.4320656942421054	2
0.34643902626702666 -0.6803252142241327 -0.40046365262981587 1.6657735306615746 -0.8237499024277164 0.056438060335646655 -0.11939941621477344 -0.7237037366350831 0.6642752554824529 -0.37251597592866664	0
-1.338268774025124 -1.6406757994432701 0.913230846505581 -0.14774563586662134 0.62363481141379 0.044265937809725125 0.7940978061338594 -0.21011233416349687 -0.2565569747269188 -0.4806317573724274	0
0.17310758031858253 0.7945539470595947 0.45101494532045294 0.20080952960125004 -1.9782435330725525 0.4130175035171124 0.72752985136845 -0.6713002393922753 0.3372137523504742 0.2025949633952215	2
0.51525369185956 0.8001174969232994 -0.6483015020468733 -1.3947951625465784 -0.010142477637428477 1.139357969944562 -0.4737234367585728 0.7364140463051055 -0.703431790947736 0.30742426065011264	0
-1.1699653836111188 -0.9156643348914508 -1.235652218609855 0.7712066260410352 -1.1104235539743388 0.2543385542727252 0.10538740057850324 1.2186569363560722 0.6157072175599748 -1.0255731199617302	0
-0.8026484821884587 -0.05401400179516464 0.6586867004462239 -1.0263235534534008 1.0811179850566166 0.545646062251226 2.2660492041379525 -0.24745714064895272 -0.45426107775124047 -0.33690619455065846	0
0.9261065699368166 0.0847652783057086 -0.12378104010827218 2.463640538389486 0.18142321627607896 -1.8282494509495388 -0.4244513287490869 0.18197586657294032 -0.6698348475328066 0.06371382999980553	0
1.0493632081361783 -0.5476415839448957 -0.3576947234327283 0.5322830086878236 0.08112180774994707 2.025846442313391 -1.480780793617988 -0.04638285011784544 -0.1782217665776767 -0.9759779833000457	2
-0.20470031022552845 0.17585425677128855 0.08675861282143253 1.6250561431288995 -0.8196764913894964 0.2107901039188209 0.013512475289022524 1.3077335834006443 -0.3356497591609622 -0.21116240571815528	0
1.2943357950768501 -1.1723871370194339 1.2335332080802999 0.4367832349412555 1.2949766327780583 -0.9716512620131202 0.20506523444235825 0.10774854115134176 0.6666886580715119 1.5292859351446761	2
1.7814143559809457 -0.5598655363343021 -1.151924394991996 -0.7306634117677171 0.7618917521458882 -1.9383097046732598 -0.6044925352808791 1.1258285145845934 1.3089105749862775 1.1197349388736813	0
0.5832421788420714 -1.4377267095825947 0.710856747705956 -0.44027406680583897 0.3482938281957265 0.43816532403783887 1.2403005887784806 2.2608608651000437 0.6211373590520335 -1.3272713920304793	2
1.0743676986781385 0.5475682197805973 -2.526477190448678 0.24065605434738552 -0.3004643556602053 -0.46573367592120013 0.892379051930986 -0.5320539257289827 -0.5325431635855042 1.4729570282655042	0
0.3635936762873827 -0.14447401530095857 -1.3261234766643555 0.47999365000824085 -0.03988417670080654 -0.6257091122031276 0.05917606017767097 -0.3009447059951979 -0.95911918009793 -0.5748426893992441	0
0.3944211925466341 1.6654290591964014 0.6210424257321784 -1.6785443949533616 1.143366174703864 -2.1086365996562626 0.7977019966830382 -1.489069397753375 1.2810662639895112 0.8234785853559186	2
0.9302158037017021 2.1670924639585545 0.6392593153921666 0.6050522561929156 -0.12908263934907904 0.46204583619658657 -1.7826675317533167 -0.7485688443402414 -0.25083329809920024 -0.14211881911284524	0
0.3103835481780118 0.02823076516268236 0.08014176771188562 -0.3082404789761726 -0.574481383593346 -0.9151089126378656 -0.5593157367333065 -0.9982397985501668 -0.2871418700099128 0.30596892757176614	0
-1.314573188361534 0.19298365891288574 1.3563374389916263 1.4879499892872319 -0.5606763747115912 -1.312603515497379 1.2021690712123427 0.2926779943473412 0.07997597758700228 0.5406323521602828	0
-1.2747474125491651 0.622654574328237 2.944824828117123 0.03467732097121692 1.0020963545569703 -0.1577923020263968 -1.1311301925222415 -0.3720318757709004 -2.6859576688241407 0.21903465332767746	1
-0.6167885645415238 -0.7527085424164079 -1.154859056455494 -0.3291202405084691 -0.5421415895094892 -1.1624691997383034 0.5062481047056298 0.9801446758465915 -1.133739569653747 1.8942197079590977	1
0.15439835850309866 -0.25143988992717564 1.0886797795573935 0.7865229544610332 0.5223979622776034 -0.4082421057417223 -0.6579278901291248 0.25510125303268427 0.22362430308191267 -0.5442759420958926	1
0.5373877688071783 -1.6954996569203646 1.9957181705156866 -0.7278053209372812 -0.8612011825999989 0.0024709899020252573 -1.0769611275623967 1.891697780129145 -0.2709524279567723 0.21609968623696238	2
-0.24988649016663356 0.5651609537930442 -0.6415606523291307 0.003514956914380144 0.8351599850847972 1.949675360425716 -0.2200543121596631 -0.6500337819582549 -0.1272223695988922 -0.1085321508482847	0
-0.6193986515902622 0.7255019427134473 0.8772785370766891 -0.9734342749234193 -1.6200042060322908 0.2966943739194768 0.9568529846477422 1.4773478698240334 1.2304966605885945 -0.8535370153404169	0
-1.554718236509339 1.735446878916683 0.5864230584269452 0.42978311641806166 -1.4809112464004572 -0.11116173463637612 -0.11710845262717429 -0.41377431563157835 1.9636409365171346 -0.23549589434588505	1
0.23774471864896446 -1.2382352664938534 0.1489266518903348 0.8769985525403083 0.36219185936569925 -0.048625196983729635 -1.0548299768319493 -0.4559531394842891 0.31941985283896446 -0.437123836964588	0
0.6247152438860005 -0.19707775075251582 1.5382010259396595 -0.0834442125468053 0.4461480388401646 -0.32668881574054215 0.4741554230483116 1.2882388055142782 1.1722612967114154 0.9186595738138151	2
0.12046649138882262 -0.3092082999243622 2.063334621075386 0.7983994588517732 -0.30365979111091485 -0.17330339276370937 -0.38986613141471127 -0.6352663185404558 0.22075697851359263 -0.9355962574687811	0
-0.7584260473403647 -0.22075767141359984 0.46820150455308357 1.4289639978587034 -0.3757564117074903 0.22374224094548276 0.199250286885578 -0.5159356645077959 -2.601252283945839 0.701991279158486	1
1.5627564132038063 -0.010073915836950616 -0.6380144737148558 -0.23400644771789833 -0.5307539185063547 -0.5778338685310243 1.6062073499814271 0.09973380916523897 0.07198082116479995 -0.2781106618207496	1
0.08555023146480242 0.9845516670848858 0.29118956701062937 0.5423731319144357 -1.4214562804385775 -0.8911575355905434 -0.006692923198442327 -0.5128421705901194 -0.5443176244288319 1.539077314818409	0
0.6281552343235389 -2.047696469367019 0.2834636232487457 -0.535908012303185 0.14173067833876113 0.761765417582591 1.4789292120173354 -0.42171593817928643 -1.0132945920955074 -1.1780848679832137	1
-0.6027192042177152 -1.1829189438112055 0.15202532213756156 0.10786085070353944 0.49701602219308294 -0.48005550002999986 0.1989291517317193 -0.8421309944577585 -0.43807759140774916 0.944316404033707	1
-0.9379754705633643 -0.227201342139756 -0.9917309995519746 -1.3243756804031157 1.384921595412591 0.9606589953342524 1.3228844523503938 0.42766093787373366 -0.9727187982963352 0.8767869748576318	1
1.3755121319895922 0.3700614481054244 -0.5271078145964 -0.953835630924861 -0.831466464054177 -1.0657492723574975 1.0045375017912543 0.14256852429756142 1.9289984340119384 0.10390002385151785	1
0.9999174465708092 -0.1860561453793452 2.166253638390787 -0.6024453655313655 -0.31768612474153296 -0.7502341212676209 1.7160965382448552 -0.20476702767368632 1.8248506017896713 0.20384864290965093	2
-0.40662688485397974 -0.8962268098031028 0.4127699098469514 -0.04466821854077217 -0.6988037169819251 -1.7428541077750899 -0.7018823182006994 -0.5194138123616096 1.598282381602896 -0.2782641895515514	0
-0.9933104321398375 -1.9237319996322495 -1.312906662510709 0.7512971837605324 -0.38486301505505555 0.4711814507632595 -1.1749690302048883 1.192799902286955 -1.7980835900121617 0.2558898836227297	2
0.824492346042428 2.4080482857494894 1.4656404888769416 0.35271623414088354 0.22356830818037485 -0.4415032485605836 -0.14806289249994706 -1.0532611190703705 -0.059278343246262064 -1.2260835473908644	2
1.8336604312103528 -0.0765352889883862 0.30589241758721986 0.3215107350195339 -0.6317976026854267 -1.3287836651322391 1.162029161898799 -0.8948293935046228 0.4906359094482931 1.1501055360736563	1
1.2547182503239047 0.8260513360008715 -1.8012785505316913 -0.649716782662281 0.9126359185253049 0.11937914629967349 2.751284719823787 -0.6386848360612994 -0.34151756524931953 -0.9507368582803817	0
0.9953839932965748 0.785332618308381 -0.665928556860237 -0.08679925357419147 -0.27802242543568684 -1.8094493442919417 1.1422612036042648 0.4867422225144576 -0.5285182898415575 2.3853501759640126	0
0.8770871519509684 -1.571110528607843 -0.7150285397571808 0.4852701807605751 -1.2898176579536509 -0.12040302764275415 -0.09443249633214432 0.9279794494920105 1.3015961252378667 1.6688501675472218	1
-1.721934246142967 0.05319675854110183 -1.4077620672110063 0.4200272371913492 -1.1846464053560193 0.2621179347503846 0.9345192053375366 0.6421345191360442 0.4877999996549624 -0.9932052196452985	2
0.8390452903189034 0.40919091321324774 -0.4432214653303065 0.6611162917040955 0.5561110093796756 0.057970421803570524 -0.045985753455585206 -0.5984770493090426 0.31622882995348334 -0.589204891970754	1
0.4982131470781198 -1.8051091461102997 0.5375289051628188 -0.38249485904690794 1.6581679522804285 2.419106668225043 -0.17638500200283466 0.047238672512314984 -2.2659177414816654 -1.0931047739726176	0
-0.06559483886176064 -0.5421570195694609 -1.2576460447516438 0.4562030770964065 0.8804132231311627 -3.2956582563021573 0.1271498855783921 1.674055172679122 0.8841994144032241 0.11246608002941473	0
