id_text	id_label
1.3211111695719264 1.7420186491363947 -0.5703571048467091 0.06680397890890805 1.2589501976746202 1.348321030534657 1.5529553110598937 0.4168976530272473 0.7053487231943654 -2.4619973142972764	2
0.6699207651855819 1.3847126380329164 0.8601939885208794 -0.5328367955438711 -0.7815007351419669 0.586279900324934 0.09152367646849197 0.985683576642703 0.9142718912974976 0.6683522765793692	2
-0.34019846329407954 1.7644862628250828 0.4111946232507846 0.038176163642520244 0.28586316514710086 0.5993985495234609 1.5458124227314705 -0.31492308256470214 0.06030108714213811 1.0574189823745184	0
1.9466256328022713 -0.907406259383134 1.676355464504871 0.2588890441126317 1.6130255905835817 0.8995763268837079 1.6973291555498904 0.10402175058542784 -0.24511570466458066 -0.27988069464886767	0
0.6889186505335901 -0.6199902854505159 0.6311419399847598 0.520422868109247 -0.01219769123648673 1.9297759924038649 0.5156724670635618 2.7870967103663835 2.4662856058106657 0.9098357688273981	0
0.13151281701242457 0.7702890658710919 1.1209033602812264 0.5818343810313639 0.2501196286637183 0.28874129445028945 -0.38110123807208174 -0.5988010304565212 -0.6032026492319031 -0.17623853765291675	0
2.4750495881023893 1.6323429139965029 -0.15301089314039973 -1.1410853569201242 1.9475254992870374 -0.29266364723281846 0.38503481074755297 -0.9907970862044269 1.4355205066439782 -0.3646949791392896	2
-0.9885900322235064 0.7797636957924567 -1.7315360539319156 2.0417577442847854 0.3597156877116633 0.787367601018878 0.12710695919090798 -0.4751134762608392 1.1478698493550779 1.0401799059136785	0
0.620527211473397 0.08686687771009188 0.28211095843411227 0.17174918446438292 0.9937941177937545 -0.037653526565321505 0.2279847314364038 0.780005674890507 0.26524648229150083 0.2669206223120503	1
0.879684523650389 -0.6073872727953151 -0.6872414910007043 1.765571782424203 0.5817402964676607 1.218069522659063 2.18026050089237 0.7826001832276644 0.09853853869162366 -0.5429215014412758	2
-0.6797363061657109 0.4826726847814955 -1.115257551288862 0.43922365513142797 1.2550544027148485 0.7493562844672248 1.0123395850069035 0.15975805821640582 1.7569473407491683 1.3691068543708451	0
0.10254339436871168 0.06925768977738395 0.8172604349836552 1.8027742777222318 1.4254609299788306 0.9608664260018088 1.0163398525487146 0.4567268277179653 0.15513718977039226 0.9875184260009897	2
-1.45140403899237 -0.2477874889402487 -0.45867255638712356 1.2452024476208188 0.7220046673027717 0.6272710014824106 -0.01524932175035032 0.914242197163832 -0.6709631185941576 -0.534185914677801	0
1.5979176459225108 0.5733058975149605 -1.3608290699008654 0.2239714170108233 0.3666911128266801 0.47131852992591056 0.10996353390956287 1.0595568347110693 1.5895167617828267 -0.08451617427540126	0
1.2812827700702658 -0.1339675821071562 1.1815783782607698 2.339950160756921 1.1265981441394755 1.2840343447881453 -1.1734768904355994 0.48749944880955826 -0.5257861515645366 -0.6940724850567914	1
1.0647467043945802 1.988068770338025 0.678028793535811 0.047138251789244745 0.9720003759245631 0.24393212791571411 2.094245953885909 1.9665579125907962 0.3235751543177654 0.1704792649562863	2
0.35257875285959916 0.8908446099194021 2.177912533474677 1.0147872689918689 1.6305365633180124 1.570861470412939 1.5664286135261478 -0.7199909181924427 -0.35538532001303236 0.9370367778018853	2
0.011902756755166277 2.0593709307702683 0.4841814061787326 0.30101556095796694 0.7692136734020182 0.8390023174724094 0.10323243535776233 -0.13470901300158822 0.5973373942171075 1.850321155191275	2
2.5201158775069095 0.900487454726641 0.1973808122438298 -0.3797221310997103 -0.6170004201666961 -0.47420493325539625 0.3636350448909552 2.5355336841682696 0.10776505337477005 0.9436719696032856	1
2.260404475052675 1.4630375810245269 0.7436125008235551 0.3722281230824102 -0.2389340229627268 -0.07234735672510573 -1.1336150842215749 1.1858277637362908 0.7821507296946644 0.9676029961443757	1
-2.1145388191992596 1.1009165378110666 0.7716890140162269 0.1171439729384583 1.529021812709324 0.4225366098481726 -1.704732372753491 -0.9559671422771994 -0.7586568139811167 1.483882773985064	0
0.12242692492847757 0.9592360615280434 -0.1301773771811625 1.623204768593513 1.1526471476965832 2.698467050053753 0.7859975470791768 0.2438096780836123 0.5361319120175386 -0.2631386959548603	1
-0.4340989305166836 0.4388551688499755 1.3875898485171556 0.08674354032202786 2.2289819961620605 -0.9528731740148741 0.6479212258893543 0.512341751130326 0.7465886984840593 1.217927919605355	2
2.100198471634859 1.4057166896587532 0.6365508908686494 -0.9718615534855015 1.7411344721151205 0.8654211304791896 -0.052847992427127344 0.5943654111871522 -0.1161877317892378 0.16015300331026783	1
0.05350163954235049 0.43744604300427226 -0.968089680710241 -0.6892918804762436 0.7062879217180835 -0.004313518054392618 1.766690574542364 0.5338455354811142 0.3625882868039809 0.7074103714142521	0
-1.6493583508865184 -0.29730331938001286 0.6328111124996355 0.9191272461093148 -0.4119940426796641 -0.14745955180372727 0.5450920794758055 0.05398812056116409 1.5834612269786432 0.8154721373625051	1
0.3255254553237785 1.318820945061233 0.24453644237246597 0.6557186372509435 -0.4750717624529842 -0.31649395534652136 -0.16809683897543715 0.8297600093920805 -0.39864299321799 -0.3247026829408405	1
0.6954933356756413 2.4448569641148454 0.4042619880418321 1.4060035465607286 0.10153681048615998 0.7569917748731079 1.3109547297509536 0.4874187541999395 0.2644332230025581 0.4835408288619847	1
0.18721903933369982 1.081659557783154 1.3461483540396753 1.3827278209496283 0.14780369284094097 0.2927157462480282 0.10465814039097032 0.9409848328793964 1.7730859280819944 1.3693522202929804	1
1.134384650267491 -0.7635781413366607 0.15277488352589702 -1.6876157178192477 -0.22917500284170933 2.3133549466560455 1.228131893964934 1.2747326391615088 0.5686703912126113 -1.0069828336385351	1
0.3034155018106278 -0.48856566988167727 2.415540403322451 -0.19007681283593203 0.279558918379771 1.7503966296428883 -1.1046714602972885 1.4499754594561418 -0.09177002671623324 0.7229545883309022	2
1.5326658760883323 0.9671004563052124 0.7500960142497688 2.2876449106155574 -1.0933104976249388 -1.1074376274896858 1.4641714336182392 1.0175596918805465 -0.820123557812328 -0.4427274826415327	1
1.0970344552154718 0.46439099781058235 -0.3403562705368429 0.7440327815299944 0.24453814391945516 -0.8726789384631168 0.6225658360318809 -0.5020877595777153 0.031323087644634096 0.8130028269172647	1
-0.7660189084045033 0.6176097927837796 -0.7535804953188112 0.4823535186485473 0.13145278615262052 -0.9976243592453609 -1.1136456720820276 0.887450767736395 0.08263173431447507 0.7813673485433188	0
1.4654454853732015 0.6677674963424027 -0.48814039322269454 1.6250324895422212 -0.3360194555741788 -0.2273767594760543 2.4870883219113886 0.3054732620941003 1.6084036610135337 -1.240686208057065	0
0.24124573715765496 2.410659154039535 0.541259813769987 2.8262852638705103 0.2567374556798703 -0.6035716512741727 0.11001079535082375 1.8510148909401338 0.587562742928591 1.3169165084760737	0
-0.2523125556878608 -0.36421296978129525 -0.32730250335248656 1.019464048185823 -1.073296143775421 0.4404636399776525 -0.42944804290655114 0.02533356303232115 2.207039623484947 0.017691510912606068	0
-0.6174744812524628 0.567379682562659 0.06262898919918053 -1.0656616425379801 -0.8978640256654586 -0.37827052548098905 -1.6466768745631595 1.7173539749512738 -0.07924863084466172 0.421715787887073	0
1.2521174320367923 -0.2938646491388519 -0.4394932952736149 0.10096123742103397 0.3049864429187409 0.9179085009299084 0.4441151257457337 1.6221951784636683 -1.3248059124293665 0.41977695172362406	1
1.3022240905639917 2.2658450271880124 1.022853044328686 -0.07226027400748058 0.7701379375550241 1.3647890280631159 -0.7328992596019832 1.3291882856469148 3.063408615176951 1.3713406059951456	2
-1.3101851408025362 -0.36198229719420183 0.6706115515557367 0.6619323722740716 0.3893892376641958 -0.0554798426622638 -0.1599862452620482 1.6963147047578102 1.6635742526481503 -0.651862984972434	0
1.126652229104833 0.9044135722203662 1.628236834914426 0.9022294573250581 1.1446358535768861 0.30894773966861794 -0.6346895297647002 0.9524478228928962 -1.0552739870219352 0.5804712313248678	1
-1.3636222920597807 0.3855326739324133 -0.32816456402322614 0.9809655344667774 1.2861546043048326 0.9280031390089862 -0.2386635130059921 -0.665153359253414 1.0091683412645267 -1.287691683506835	0
0.9117303935652479 1.0339650722194058 -0.5559172959521661 -1.0617146424869308 -0.6370193705300735 0.08403678522334057 0.49401908378775855 0.43373186209324466 0.5138561416783258 -0.4992170977497562	1
0.5824686665903769 2.2246715506648593 1.81084263593216 -1.5249108443071782 -0.868434418654578 -1.7045141639728598 -0.692620119050342 -0.37276484593063064 0.4013996169852558 -0.7374863484762264	0
-0.10718792088877871 0.1620914019980999 1.230551787261611 0.2903964140866396 -0.20303237561927145 1.518780515284318 0.6575502654917118 2.246429797833308 0.2939081300515539 0.44358551187396417	2
1.5480723424069218 0.7760560643405234 0.18182660966734526 0.11234133003996949 -0.13290753409539724 -0.24770853318000507 -0.5338715615004201 0.46532353999608195 0.0012349945292357 0.727363521072313	0
-0.28278923908827525 -0.018345062446798233 -0.5745182830369173 -0.7362175184912783 0.34449546589148666 0.6927939396426833 -0.7104965504103871 0.37198646536200636 0.531670793852236 -0.6611652948459337	0
-0.5810092830309042 0.26779381366470356 -0.3589166134641618 0.07829847154231773 0.8740550233154438 1.3426599258518421 -0.3340339272964977 0.8610128424302277 1.0121248618535328 -0.02072360155254449	1
2.189329458920798 0.536558169063377 -0.29346421671161904 -0.5686451681930782 1.5172878667748042 0.319381256298524 -0.6941626194455062 0.15417243898139976 1.27119967506076 0.3501747982168899	1
0.7358905785833707 3.045610147671621 0.2507409309242001 0.9989635735588047 -1.3340820609935262 0.9390164391516131 -1.632723776742019 -0.07353604084476906 0.7430395798836946 1.5187152567483886	1
0.2059991581700618 0.6696845905222215 1.346873023375005 -0.22620146830572174 1.0049324061129896 -0.36896662899267507 -1.174557239304913 0.9925848847998069 -0.1253621849966634 2.921355391340811	2
0.02724199335756089 -1.6478045485936637 -0.5052924297918113 -0.0828315052759857 0.9258704447440351 0.1352681092742058 0.3162811918195934 2.7020464906782347 1.1975726725362497 -0.003660537096075389	0
1.4598509639795676 1.136772035239401 -2.0493945993129237 0.4231610056606348 1.8950705244800308 1.0152127552811363 1.9643079426848253 1.516911681569517 0.6896223233437039 1.3658371561476823	2
1.9469480586351382 -0.3700404523995874 -0.5874524193155992 -0.5815415912461903 1.3091523398954488 1.7009912734073016 -0.7962539932648807 0.03179626068809083 0.43748569400849424 -0.23372465310312318	0
-0.03407716514432635 1.1243850203537389 2.93906726626616 1.5337231967022626 -0.14890890158521675 1.0886448576826866 0.714413572374395 1.53564766423907 0.776086956290521 0.19731826958964244	0
0.08281683113876326 -0.2809439879846499 1.298173318487605 0.2466557404674179 -0.24094792449229685 -0.4883827222236786 -1.2750312988643482 0.28793318558346925 1.2456575810195474 1.1349507567000259	0
0.13924834036654787 0.4878999669640407 -1.1217769974565142 0.9526591613438806 0.8940648268143232 1.8282025442571257 0.10780095674187473 -1.0617713779578786 -1.0220486682570398 0.5792092396569116	1
1.290934338302888 -1.6750575514689205 1.7231641014032273 1.11214420198481 -0.017564290472245392 -0.35234861599294054 0.7870493567959531 0.5194883614232395 0.6266590460067125 0.813388515286586	2
-0.01960817823098371 0.7694934135542587 -0.6614714950858671 1.2558078932883259 0.858353860235771 1.0187303822598475 2.433818409198553 2.053876992111862 -0.10926775576182801 -0.6422597675171611	2
-0.3466442724872858 2.0416844621109984 1.61734695171116 0.21889984056885692 0.023260070873133087 2.146919022482261 0.4267061330292586 -0.8538984102705733 -0.4063010924882404 1.3123361246379135	0
0.18517142970030198 1.538799913610561 0.3002564957955915 -1.0247400182413942 1.329955719034803 0.1520842972600126 0.6573160698458201 0.9184962974798969 -0.5575213207717873 1.1903990008559118	2
0.0025254622487865253 1.1084234041154504 1.439511676537279 -0.7597250508319335 -0.5909073230080992 1.1568800975490028 0.771443708021257 -1.7181745560379222 -0.0876302508912492 1.9691568880466177	2
-0.5453943974021642 -0.1378279668795137 2.209420434985991 -1.2712028313331125 0.17230879260280435 0.17636715789723345 0.3097815734134547 0.9362537812144708 -0.7694139772485526 2.1097653679004447	0
0.20215210587208038 1.1499003280565363 0.08796309354259807 -1.155904299899153 0.8064257641900306 2.644872153985736 0.9591298489600389 -0.45516951979369524 -1.2992984411691495 -0.46266119641805215	1
0.5072633648075705 0.6127875037833128 0.3922635277226919 0.9011177357014373 -0.5748281153466046 -0.005802244655618627 -0.12490308802221906 3.2778729295503553 1.0502156107218874 0.1415997342350463	0
1.1579857721200228 2.5998379152689175 0.40544776241490105 1.2901014158832291 1.1136701485123286 0.805524831076604 1.1688622047933246 0.9688599836912255 0.1970747303004196 0.2625322396229218	1
-0.7240881691357606 1.004575995777169 0.09498072941830704 0.2547155179204347 2.2916739234291263 -0.10838844744332532 -1.18996816368231 1.3136189229467772 1.3599453889710043 1.9872114263785057	1
0.1926245456756172 1.7263397935556413 -1.1749443187795263 -0.41386237858040387 -0.3410704627389294 -0.3966081203124979 0.2575197611815572 -0.4589735085127381 1.9855087406194154 1.6048577253313812	2
0.4456820045980928 1.1217112634030035 0.7744968110068471 -0.2436145704963405 1.0495460526684979 -0.32420805300523337 0.09055666339276974 1.6380398548797672 0.3693940793092124 0.5410453785694959	2
2.7853540799108125 2.812800681729676 -0.09101793298773453 1.5204751595512729 1.5959279562524515 0.015257837446373157 0.8646093756724886 0.029110043574782307 -0.6407083431194145 0.9874266186613859	1
-1.2932839819053852 1.0993704332931329 1.3613444788726974 0.6685229423476138 1.0586339718569469 2.1617621858144034 -0.6949508523408743 -1.6954238484286708 0.49911703494915965 0.10799618652469017	0
0.11618359338052037 0.26500363513462066 -0.2858974787089391 0.6126452782692147 -0.09008390304180403 -0.2685411374998916 1.1735826136886642 -0.1570849807824043 -0.27932465988258837 2.150479838788038	0
1.4043783344406469 -0.35887712174999953 1.4013552076910147 -0.18450963841644497 -0.07257376674969329 -0.37884712004295806 -0.460957929832833 0.5941513806826311 -0.9711397104438153 -0.1498007957652835	1
-0.02593049885250054 0.9092133502144613 2.9597878850641948 2.1415999993546175 1.048181958348292 1.2791554234203948 -0.8563435379816775 1.2585072940998776 -0.2664736080489305 -0.9308741150387065	0
-1.1162207222162464 -1.8994604137064375 -0.015642742995991443 -1.3338359947431382 -0.640923312948452 -0.9384938585092228 -1.068942999904206 2.2202717791508837 2.6110550425980494 0.8241772257024886	0
-0.3765318067186425 0.6509976029603097 0.8498410743060287 -0.2786448164346065 1.1852732446332315 0.7045149790098323 1.5272074780800777 0.25514780894237865 0.9926481652762227 -1.1620405076714495	1
1.300401171517886 1.8068592653162847 1.6505653692668767 -0.5557488109445419 -0.20586969674735056 1.4652033678170802 -0.05656785019739374 1.9324081617741868 0.8959643216575213 0.12742203888836817	0
1.4843652690599898 1.1369915945894924 -1.9323006937688376 0.6986018522519201 0.167400179132353 -0.2331640254279892 0.9166886652990752 0.9111397365875994 1.0105956864705532 1.499530863756533	1
-0.0038595047298339846 0.44309236230482263 -0.5547096155594657 -0.2688531147056761 2.595081975510324 0.7074207771053054 0.09157256337722275 0.5021757396418495 1.5228260646074696 0.0314238251073376	1
-0.04829175560575216 2.162527625636564 1.3179109504601807 0.8614771584484822 1.485966138093684 0.26352636626159287 0.9948268584064118 -0.047648650176353 1.3044874099209467 -0.5558105791109966	2
-0.4269104012101038 1.530180972338116 1.3423937238039971 1.7987202887931466 0.5481359116161049 0.47737675325244894 0.23707290855806723 -0.2510438935830789 -0.4002035354907115 1.9750812981686732	2
-1.2446096929191093 0.6950833511522962 0.5928116862124136 0.6501774100990872 -0.2577852974286047 0.8796406760768636 -0.12272582708783697 -0.02528458737423034 -1.0249389579913675 1.626613749974352	0
-0.8712247431978322 1.0036741556471642 1.6613801853585881 0.4544528501998852 0.2463225906685481 0.13745690439561475 0.30510333607101847 1.0470976230119398 0.38247847952331776 -0.9093511088055706	0
-1.802818854934341 -1.4809034087610553 -0.9896294359791429 0.8143460459923937 0.09996648393093083 1.209039404909082 -0.775273080485867 1.5916693410906335 1.1898572321775205 -0.7363013319623051	2
-0.4348221698129908 0.6139335391921616 -0.6368902390089921 2.0351518553674603 0.6349071876926247 1.180558482996032 -0.22986479838331864 0.7902537161350471 0.19563568963394384 -0.38893131154234084	2
1.537840223614729 0.8976632441043344 2.903356028894885 -0.9968465062761123 0.6891785108830613 1.0658934516878673 2.8644356682663887 0.9335822701934012 -0.08209770960221263 1.3617277933834684	2
-1.0392764458154855 0.8026480204502054 1.320401515776326 1.07111866672096 1.2473411960491332 -0.6021399746489513 -0.11277474572105406 -0.08382037816771071 0.2988069951939406 0.6754003550876827	1
1.2222799254499357 0.6677135751892432 0.4626318436625116 0.4897140817732601 1.1386137853251435 -0.5004320118284622 -2.3081968203358176 0.952599559483753 1.185832569259532 0.16277448039670755	1
0.8750019346009456 1.2592493182880111 -0.417406916219611 0.19816220199250806 1.384244444732413 0.6119793339602776 1.3215263258283072 0.5193377405199846 1.9357162895711864 -0.5934043170811873	1
0.7584525338613286 0.7405764425453667 0.6680032588073946 0.761968173221211 1.583940149964829 2.5446935085140905 1.2571818859778818 0.2451881477732642 -0.9666827974872663 -0.30376167563148093	1
-0.8165115255909634 -1.296518065159662 0.24379026352303057 2.085939890041387 0.5488909352990802 0.6500969729896975 -0.6192826608528079 1.421709946922833 1.2982966452209137 -0.35085590613534656	1
-2.760372577475118 -0.8620609930830578 0.3089436419371506 0.21770928069862355 0.9591672928141215 0.5329045851308354 -0.2756834407178942 -0.6463488705958902 -0.4033728074623981 0.0597422253624767	1
0.7700674894804773 -0.28944435478884656 0.7271848918764094 1.5273549032646394 1.3646232273290546 1.4546942392391118 1.2282399070566044 1.9029825266216205 -0.45412250075730365 1.662253986104741	0
0.806555783517749 0.3598607351715503 -0.5204235002492072 0.039697228245955174 0.29052661728160856 -0.7571332614982642 0.34693760570063564 1.2409020222482456 0.8953637793966798 1.3270522574523955	0
1.9772798347396494 1.2816130399939412 0.8471559882902719 1.0383072495685428 1.8464046230072846 2.1030029795263383 -1.2777591151205419 -1.0612510728470685 -0.0478558539880487 0.8272696027212973	2
-0.7455018212778097 0.42682951098442456 0.004245371501123751 -2.0217619202826516 1.4779413605293952 1.352179202597879 1.5273402910434484 1.0950568917033916 0.1774527717021986 0.002458383558785804	0
2.139337153125612 0.33584676425605003 -1.1990209563033694 -0.14041018612887268 0.22104980537530505 1.9504358613560289 -0.2765201466249575 0.552500581154159 -0.10074828597896557 0.8352807314101534	1
0.7734228498608884 0.07588125191560696 0.6382073663506134 -0.073101186730405 0.00859619711090892 0.9743305593649869 0.6990561953020729 0.15953070669648078 -0.01871678030291435 -0.2206868857125155	1
0.7072683402542004 1.3226657498516012 -0.7541404992257355 0.766657467077144 0.4073348020257804 0.9759934788532446 -1.1788414202855173 2.48295883745205 0.5529456359992975 1.5006604256301392	2
-0.5180752034138956 0.2231841600146805 -0.7061497147804348 1.5649683336515776 -0.3916356743290229 1.6322748038048236 1.5195268842088052 1.514916517097252 -0.4459712756863352 1.212995913363667	2
2.1574191706326307 0.4307667748265202 -0.39959152819067656 -0.5668351836667072 1.591534736941726 1.338841433875707 1.420186775070233 -0.9027525548192352 -0.3219937601472296 0.8514781328794745	2
1.501713484625616 1.0767928375821456 1.4647507077554343 0.9812002868089967 2.8448783898230112 -0.4708395651237888 0.1876918859284759 1.6918871136408145 -0.12633387385007933 -1.1031251778354811	1
-0.29072364968762865 0.5419343534284072 0.16682770300362715 1.3390470477143757 -0.5628879224075913 -0.7761580588683108 -0.23609505846379775 0.9849735171142104 1.2165942488914763 -0.0935785186412108	2
-0.3262519668830367 0.33743049406938774 0.08772113925542169 0.9309069790831335 -0.12838503096274856 0.3403499407735119 0.8994703877831685 1.424406475805259 0.16811199387894926 2.603011596339052	2
-0.6179615169529054 0.7088355236845028 2.617011051819803 2.03654856337668 0.038620858399492086 1.1972675461532787 -0.9469773538588877 -0.8675336793797468 0.30411871790914774 1.6763632541798852	1
1.1023284821155066 0.8437770591870934 -0.637570030042911 3.5057197400201723 -0.1501122910312832 -0.31305897951716355 0.7898953641616588 0.34225203903496193 1.6634409678124191 0.7523707637457338	0
0.8777854053633387 1.7753826649616653 -0.4166907383828934 0.9116587264293297 0.4954919706656683 0.15024450879029838 1.8683459740645307 0.8520409108535986 -1.0439993346468674 2.2898810133672236	1
1.527003628232511 1.1416261031859585 0.3908092231966854 0.06150073427599001 -0.7463735284051953 1.7414346913373504 0.057828462984956364 1.578426048725535 1.2130956667104402 0.10237401311721539	2
1.6587208049507183 -0.2151545239941164 0.22689696794128755 1.886809601026534 0.8359143515239311 -0.260009708228953 0.3258698970244504 -0.2550978670647175 2.4072514882719647 0.28567446537857377	1
1.0034668223455117 0.8514269514161048 0.055772076255321046 0.33632960906677317 0.43754274046814773 0.06150286706574781 0.9977577876578521 0.5775806986904284 0.22568033495912415 1.7667497743417895	2
1.2934834649299445 1.4596420701920152 -0.3530435347640586 1.0986812296742472 0.7165481748040503 1.6712914998353519 0.5386227739903091 0.5825701891574356 1.6051418454459108 3.115065887023751	2
1.531382446522744 -0.9266459237548355 -0.3957784218444188 0.34448298371548935 1.0775428277231258 -0.07179231525485874 2.086455039601579 0.20710041756497594 2.349193956032601 -0.004355133265894651	1
-0.20447465607299076 1.2884117758549336 0.4815700372608142 0.38625090120409267 1.81944858707596 0.5191404490933084 -0.03620282425535626 -0.8671121097741323 2.108966226859849 0.3491808981704343	1
-1.0213267955685734 -0.32447338513873447 1.4328862521744221 -0.5002290155126872 0.8197145095582349 2.4688553218646714 0.11017450898648828 -0.6704282599931763 -0.556574791002183 -0.8540013128321842	1
3.189287731688978 0.9144264428455893 -0.2152853708920447 0.570857706807658 1.6709698004152431 1.5278783610683893 0.34301845094914457 0.045964093945501994 0.7038761458252348 -0.4387132110429819	2
2.299543154788071 1.3834612500962429 1.3376260427183821 -0.9100271022604434 0.24729128674217482 0.7310533280417171 0.4496774649316067 -0.8960341322709644 -0.44053280496118297 1.8595550384430042	0
-0.44695021114709876 1.6172702419691725 1.8889844901201265 -0.2858283259219394 0.11010820066145954 1.7740181933468206 -0.07870805157172278 2.466878857669388 -1.2072646575707366 0.7923217834603388	1
-0.5841262924857431 0.6978257256459537 2.6863831733549537 0.43464288252898275 1.0325204723999586 0.9060324270229403 -0.28924916430095693 0.8043465695453952 1.1681953953473596 -0.09854761370426923	2
1.5286399626374398 -0.844386885484212 0.7699588806575044 0.9098444757263442 -0.9179459402722692 1.0973490137381052 0.2766316566311676 -0.5370997057720246 0.3657557499357663 1.1914202260399944	0
-0.7502093129980902 0.5288902809065159 -0.5732477128115909 -0.687313294914659 1.0439498346215805 2.1761408765248262 0.935684874708087 0.26298657070943554 0.41434430572315095 1.194418930987321	0
1.9008180468563234 0.2427752540948399 0.1310662145999703 1.4636079595627383 -0.44742182304847467 0.9988011509346637 0.5223182414418899 1.585529285494654 -0.5170726890110031 1.4335393221029977	0
1.9934606630464695 0.06308623243104705 -0.7278775251834257 1.8224255034998909 0.2751952609361292 1.1805828640110758 0.6305047167964013 0.17814913748952615 -1.4124380898840956 1.3297725874763318	0
-0.005320517905694211 1.0283459046514924 -0.4972315330377187 2.268998977758853 1.3496135388219492 1.5929131187150882 -0.5114442330283104 0.05303142958094964 2.652839991985843 0.6253101750478129	0
0.3164584161420193 0.2043626694567069 1.9032540817090133 -0.2078686666427878 2.8800847692887457 -0.17810884269347105 -0.2587266854981223 0.26447267401526986 -0.2939660899070041 0.893054554953161	1
-0.12204495039064156 -2.0148954992626322 0.8147148771141061 1.4470971379524646 1.7878404001568857 -0.607407910307254 -0.3711521194369938 2.1180680706591755 0.48174043626718194 -0.04937972335580454	0
1.999881025043255 -0.6674015061464147 -0.2197458816879473 1.311254937004222 1.4588383311612767 0.1624663848023244 2.266936067456803 0.6009626065332047 -0.665394785675286 0.11103378951470433	2
0.3256147919806831 0.2764773071395602 0.03442967666335256 -0.39344616114486386 -0.5922384301999737 -0.5926966713680639 -0.3397858990828486 0.9608030919850632 0.0816041389629284 2.221703112669031	1
-0.05976926128976556 -0.20773863394073278 -0.7783357156774731 0.5460956231601591 0.5453623206212753 0.980225175259286 1.6734642147646661 1.8924606247647953 0.52031381941432 -0.2131163384188376	0
1.1990158180793644 1.0808343451507754 0.5318872115183738 1.2780305056499202 0.2564936983872851 -0.09099217314850694 1.4065516989531757 0.038290524389349934 -0.87107221625908 -0.10657624851355896	2
1.424759022301257 0.6987149482879977 0.20918455905072364 -0.14146629136608813 0.5939519902481634 0.17763922450532937 0.8146336393071794 0.6882619584676715 -0.14519043466563764 0.5001639247374047	2
-0.7330284049439051 2.0761288565885145 -1.04717399494664 -0.9381173288740225 -0.1411734759407638 -0.05789528351309081 0.056339098273304467 -0.29591164713888063 1.5855737757757384 0.8225414320618412	1
0.2538283131472755 0.0011656009572378334 0.8547174025515493 0.7556047963302351 0.5766145574754652 0.36074246825971334 1.7097349079154904 1.2427536668265073 -0.5131419771900139 -0.6746835086250329	0
1.1457557481680096 0.4996683415771133 2.0552595971458345 0.12339999118079314 -0.7520099469277208 1.6167266137907004 -0.12628805021484857 -0.2350709740443392 1.3887087865592433 -0.2446948083442333	1
0.814904816398301 1.3240646632978161 -0.5493174134345176 -0.20665062568593762 0.45542209218453583 1.3356092649483657 1.1688243953565354 -0.15118838213011232 -1.221202811519556 2.811026849721884	2
0.8090692568205718 0.8616854512027792 0.736567882503074 2.3888313985160057 0.1680285913052464 0.04197934268443232 0.2302039836600478 -0.20049956888496023 0.19812957593567876 0.5939486748362977	2
1.5184791453846387 1.4935377577292221 -1.7186163617087469 0.08105791447310384 -0.5328383218936459 2.1725355125996773 1.0968557740302924 -0.25093637183027906 0.4817880268634561 -1.6045002403304722	1
-0.3343352092043701 1.1180077308378835 0.3496794320667128 -0.6069241442808762 0.4311859249883643 1.4366926899577979 0.5951972772116203 0.1902078127047518 -0.9931505716965723 -0.4437294019595682	0
0.09431866858592947 0.5237496403970867 1.2942953338156515 1.1391491104654756 -0.22813701175475642 -0.8956171149056069 2.3530009871639948 0.10506120919015699 1.3272562153475693 0.5799327555411473	1
0.6664793075146137 -1.1752858183842054 0.796291136217762 0.5606158845505705 -0.5361724346011072 1.010967711685771 0.033498409793414896 2.060907787649432 1.1027108385908657 1.082636052770186	2
2.0124036553602385 1.8247060757938096 -0.25254656828912725 0.15121239268729175 2.4781717524597817 -1.452501200269209 -0.5368754902693336 0.5299448311366179 0.621473048187577 1.8860074752854281	2
-0.7547673183354557 0.3248248446150147 -0.6151118374812297 2.2299756522730845 -0.6530340854859442 2.0477774698299553 1.1138767241347525 0.22043585683215405 -0.759756411197881 0.16846501547514647	1
1.605241571261894 1.9260537139962928 1.2046697282981804 0.8891099364747072 2.397419414974676 1.8799306903959756 0.09582763868480942 1.4069183640821699 0.7168912127047287 -1.207355651309756	2
0.015916402693448517 1.0800027818889055 -0.1264302137476644 2.048999917140948 -0.4044810821897815 0.9377617960590112 0.8930410325120122 0.7015472648326952 0.22624364692060372 0.7729250360552495	1
0.46023944506727704 -0.5845520978352581 1.1884090061291397 0.1903763482032177 0.3218966047367931 -0.8222231513898024 1.295219064343522 1.3444397192686135 1.5508152906022532 0.5797194107132043	1
2.9610750137108277 0.10841236311897823 0.38800915454348955 -1.062746944269225 0.21286624259200743 -0.08288612430688314 3.1809328652963393 0.8015298431744531 0.19054795835418542 -0.40365854269940293	2
1.1533322538069024 -0.6510973024092135 1.5210762622331835 1.3299741000040783 -0.945275677573969 2.0982616721342566 1.6742174162643941 -0.5854902132998281 1.3058512673456733 0.48060007912153124	2
1.1399884324857523 2.160521141609001 1.6933586755435426 1.1073877538800976 0.6384920672473343 0.6380639703099484 0.3873345209422443 0.13059977882292118 2.2081511188622533 -0.6722450796276058	2
0.0522127658667077 -1.3108739990397777 -0.18313051634391353 0.9082699637410125 -1.2161125650969726 1.7904434600207506 1.2720767407420275 1.7145537697907294 0.3858704441399534 1.5666462588300103	0
